JazzyKazzy5	0.5306868446	0.2411397246	2
charles_nathan	0.7529462329	0.234335905	5
Meptune	0.7174495892	0.2322524293	4
Hozen	0.6893312227	0.1621654227	3
Coiny BFDI	0.4906581761	0.3010779919	3
Queenly Snow	0.4483650208	0.2534872165	1
Focy	0.5505546971	0.2028835072	2
ThatShowGuy	0.5489771001	0.2762431336	3
Justoons	0.520983686	0.2242067328	1
Lennychu	0.5245395652	0.2231648115	3
Charvari	0.7024766123	0.1972367846	4
AnIDFB	0.5309275318	0.2256728722	2
Toron Beldevar	0.4196426103	0.2200474638	2
Dulcyd	0.5247015185	0.2986810351	2
chillager	0.5216260283	0.261499431	1
SourBoy	0.4907984006	0.2626448333	2
hellodontmindm3	0.4961952347	0.1866634135	2
random.123	0.5111593563	0.2928841329	3
Trev	0.4410731654	0.2440327257	4
FurretWalk	0.5222195814	0.2616017271	1
Ahkvenir	0.4962433324	0.2918627652	2
bird?	0.4870539425	0.1871767548	2
YBukko	0.4196163545	0.2440854943	2
Dyskrasit	0.535085307	0.3288819576	4
Igetrickrolledeveryday	0.5720477221	0.2696216912	2
Cepukka	0.6710320638	0.2058451832	4
Dylan_from_nowhere	0.5168212856	0.2702550816	2
andrej.ee	0.4814811473	0.3082836602	1
Jayrite	0.5926713672	0.3027369679	2
Ted	0.6584776374	0.2198032799	4
stephan12387	0.5913776633	0.2415146277	2
Diamond BFDI Mini Again	0.4348701188	0.2697533339	3
Gooburr	0.4666610621	0.1994518294	2
CosmetiComet	0.4909067	0.2836052914	3
echolotl	0.5437258545	0.3364921115	3
LukexYuri	0.464864152	0.3537919985	3
snowymate	0.5918479697	0.2363864202	2
Lpcarver	0.5634137337	0.2751044086	2
Red Rover	0.4763744652	0.255556095	3
Sammy Sosa	0.5006981096	0.2996238321	1
thenamesh	0.7634879534	0.07256465323	2
RS Spaco	0.5318426207	0.1902546949	4
th3f	0.6122474015	0.3064197275	4
NileIteru	0.514242562	0.2205283193	2
Jordan River	0.52383828	0.2498010426	1
RFTWCPFTL	0.4631203283	0.279416404	1
widetide	0.5312477787	0.2297212675	2
RainbowSnivy	0.5738469422	0.268983559	3
DanTheStripe	0.5159976118	0.2153201845	2
fshingrod	0.47531621	0.3158114724	2
PanicDan	0.5077912383	0.2107267037	2
Rider24	0.453513545	0.2164811304	1
Icy-Fire N Gamer	0.4709224453	0.2135687257	2
Revaliii	0.6273650932	0.3210031312	2
Jehan	0.6944769243	0.1651400897	3
Stormingtiel	0.5388514427	0.2792802048	3
Benjibuddy	0.5299902457	0.3342899281	2
Falls	0.5656422648	0.2455442997	3
The Catty Bratty Zappy Baddy Traddy Gaddy Quacky Flappy Drappy Fantappy Guy	0.4457289162	0.1875622587	2
Smaragd__	0.5062957868	0.1386702331	3
Solivisor	0.4769736101	0.1742601318	2
Tristan G	0.4874862356	0.2989684416	2
Just Kamil	0.4550121426	0.2420659359	3
Pyos	0.4860884618	0.3404944717	2
PokéLeaf	0.5477481599	0.2613843259	1
MusiKoopa	0.4178382826	0.3003722046	2
Kevinxiehk	0.4036479338	0.2739289092	1
Yonelius	0.5019195801	0.2939785981	3
Starry Sprinklez	0.5157565442	0.3725961126	2
Insomnia Catcher	0.5220853297	0.2851727287	2
Hankinator	0.5331351812	0.1530031179	3
- Celestial19 -	0.5561879336	0.2555301123	3
Fletch	0.5041033708	0.3261166563	1
The Music Man	0.494141316	0.2904011858	2
YeahYeah1121	0.4724243519	0.3008477967	2
SoniPortal	0.4387779529	0.245979871	2
DoubleG	0.4460596948	0.1917873652	2
AtomicBlueberry	0.4776455336	0.2445399104	2
Trenerd	0.5432728895	0.248264982	2
IceBox	0.4558218173	0.198124588	2
MeLikePie50	0.6814134032	0.2870272321	3
Yarxxter	0.5438610351	0.2197501971	2
Fawh	0.4437946967	0.2723451457	2
Sea Storm	0.5427829723	0.320233773	3
HalfAnimation	0.5104995775	0.267362169	3
Creeper in disguise	0.4833377383	0.2678967727	3
Doogy Man	0.4959395331	0.2950296197	3
TheOrangeSteak	0.4775594093	0.260358619	2
ShinyAipom	0.4815348041	0.224889071	1
hezzer3	0.4265927673	0.2284646917	2
Chris Campbell	0.4845433707	0.2169005854	1
brnzen	0.5046227164	0.2074990821	1
Spectacles	0.4573979901	0.2470002417	1
starnoah1	0.5314569426	0.3532904641	1
IREV	0.4043555831	0.1961248383	2
RyM	0.4593800603	0.2223335144	2
KinyACat	0.4349515648	0.1830892399	3
L4Vo5	0.4823287141	0.3061696539	3
lipu Kijoke	0.5171191882	0.2958610638	1
RedoStone35	0.5224188431	0.2516299685	4
hifur	0.4495256851	0.2534519144	2
the guyman	0.4540856251	0.2986861996	2
Phantomations	0.4531251893	0.3525271515	2
Adbub	0.4883868118	0.2422593289	2
DaCool Causal	0.4845426315	0.1258610324	3
kyushi	0.4394890181	0.2431582786	2
Vrdnant	0.5405382093	0.3352802546	2
08_BTR	0.5493720217	0.2376993062	3
bloodtree	0.5029825557	0.2447701375	1
Lucaigi	0.4001242157	0.2560264374	1
Andromeda	0.4964305608	0.2361779056	2
hamburgerhelper	0.7376027907	0.2055417032	4
Pin Zap	0.4800332514	0.2722985137	1
Nakki Cat	0.4985983378	0.2496725703	1
Scar	0.5313285561	0.3267790386	2
grinch	0.4080796235	0.3560991311	1
45447	0.5443242215	0.23609158	2
GalacticGroove	0.5485327391	0.2919225201	2
bejuuled	0.5215615768	0.2617340085	2
Jackallen99	0.4809520709	0.2368503418	2
FireFruit	0.4922027704	0.2560729521	3
AlmightyAnimate	0.4487935269	0.335637867	2
Trevnado	0.4137088694	0.2621179479	1
GameonHead	0.4682972454	0.1912242954	2
Kaleidoskull	0.511133635	0.2872233535	3
Tacos Fly	0.532460323	0.3030362282	3
DavyDoo	0.5006297802	0.2810420592	2
tom9mi 2	0.4538629137	0.2845637531	1
Kinderdacat	0.4900747247	0.2096244384	2
elevatorz	0.5697188035	0.2850361661	2
sorghum	0.4798898445	0.2634607442	2
Violence	0.4929184554	0.2550798342	2
PataG	0.4261542906	0.2369826034	2
Detective Chiyo	0.4175387206	0.2832632552	2
bfbohiofan11	0.4443114407	0.3151680467	2
Green Tea & Coffee	0.5078676874	0.2629991577	1
Cordeiro Alone	0.4965943423	0.2138625955	2
TheBig4	0.5592393016	0.2110064615	2
Garrmactad	0.4798146819	0.198365507	2
wawapeoe	0.4773430235	0.2464827669	2
Tropikid	0.5399170089	0.2038768685	2
Minty	0.461096666	0.1786365871	4
Acaicheetah22	0.5065184424	0.3176435877	3
kittycoolcat7	0.4919456051	0.3279931956	2
spaceysirens	0.4440688167	0.1837403198	2
Bepis	0.4634304946	0.2611533569	2
Yaro	0.5460501118	0.3362774527	2
Interflux	0.4440446941	0.2463238899	1
Sada Abe	0.5221805153	0.2750705918	2
RapidRains	0.4825702257	0.216601673	2
ExasperatedMagentaLuma	0.4803518008	0.1221032806	3
giuseppe2376	0.5245641067	0.2738759029	2
Naked Roll Mat	0.4444246528	0.2832151969	3
MissingBook	0.530235123	0.271135164	2
Zoozony	0.5121077179	0.283316058	2
The Red BeanieGuy	0.4864192624	0.3881093899	3
TamaotheUmbreon	0.4157141913	0.1636433317	2
Saydamn Tt	0.525057607	0.2884686011	2
Yinto	0.7566825503	0.2517675346	3
Teenage Wasteland	0.4990296705	0.2063155629	2
Ienne	0.3959056681	0.2595575645	3
BubbleBluejay	0.4227083379	0.3307506683	2
repeatedpuppetry.	0.5958314229	0.3038534089	2
<Px> Fireoiny	0.57487093	0.3328361835	2
Johann'sBarking	0.4819101783	0.1995997265	2
PantsMcPants	0.4363227365	0.2770263779	1
Cad48	0.4414502259	0.2752485116	1
Kristos	0.5195867398	0.3347165792	2
Issacboy123	0.4681133397	0.1313009578	3
iaport	0.5138633221	0.2715042423	1
Metadragon	0.732979664	0.142869893	2
oddlyirrelevant173	0.4968280915	0.1980229468	2
Gabriel p.a.c	0.5234804602	0.3564356948	3
Pentzal	0.5159407272	0.2764029721	2
lightningmatt	0.5312016331	0.2441861133	3
NostalgicFeels	0.4451002466	0.1932145158	2
Lolwut	0.404426054	0.2680812062	1
Deranged Octopus	0.5322350913	0.3098246122	2
Ioto	0.5110206548	0.3047142609	2
Bromeo Wuggles	0.4120626482	0.2663682049	3
Nova Polonia	0.5209274656	0.2372650274	1
Drew	0.5196625528	0.3129238533	3
Cakes Jay	0.45303735	0.2339572618	3
dominoexists	0.410766028	0.2165215327	2
DewgongFTW	0.4802157671	0.202334307	3
sodiumhydroxide	0.4709012582	0.3013955784	2
Jasperony	0.3908007889	0.2526018069	1
That1MRT	0.4947339251	0.3098838436	1
Ziggurab	0.4850463223	0.2354777887	1
CatsAreLiquid	0.4492413599	0.2474594501	3
Spongy	0.4865831576	0.1873186262	2
wifishark	0.4052975345	0.2326221432	1
Always Benji On Yesterday	0.6470913054	0.30910885	3
108 mics	0.4535501288	0.2877808268	2
Raspberry Spice Latte	0.4643582525	0.3238607939	1
Evil Doctor's Lair	0.4652657939	0.2174554257	1
Base	0.4565180786	0.2580989867	1
Rune	0.5736599656	0.3197784789	4
Europe Bill	0.4208964488	0.1851318579	1
Whiffline	0.5309652625	0.3029313658	2
Loser The Loser	0.4299781704	0.2701136093	1
Polter	0.4107946882	0.107111471	2
TheLimeStick	0.4195477119	0.3085974364	1
Ocean Clover	0.4309104596	0.2013602165	2
sunddya	0.6971062937	0.1998793506	3
Derv	0.468765964	0.2089964743	1
Liminar	0.5634131124	0.2875608672	2
raptorgirl413	0.4771162547	0.2193427136	3
Sympli	0.4670036085	0.1245889082	3
Timothy Cliffhanger	0.4806923112	0.2402524506	2
HappyTheTomato	0.4061580694	0.2076395742	2
ThatGoomyGuy	0.4579317379	0.15114012	2
LowlyCube	0.5316696534	0.3724395751	4
Sunrise Sherbert	0.4744963758	0.2621034497	3
LegendFinder	0.6985197191	0.1792085596	2
Sidge	0.4485208803	0.2447860032	1
DesertYou	0.5174441771	0.2971646109	3
DarrklingMuffin	0.5074619716	0.2903613461	1
Memerific Boy	0.4517293091	0.2542796536	2
Avanfan	0.5342647862	0.3458893795	3
ANW Nerd	0.4397332383	0.2070709806	2
Flasankia	0.6734800299	0.2209475297	4
CoderX3	0.5012848599	0.3408788618	3
girlbossed.	0.6948397663	0.1291223984	3
Staintocton	0.4291171092	0.2336512647	2
EverythingTheorist	0.4948145963	0.2666141043	2
ben9583	0.506840641	0.3433223749	2
Logan H.	0.4116947122	0.2766649313	2
SeahawkzSK	0.5006335222	0.2423933484	3
Johnny Zillion	0.6404956496	0.2102212798	3
Inan	0.4579032556	0.2197448977	1
AnEpik	0.6969175207	0.2095901445	4
blueclue	0.4483278598	0.2365938178	1
som1sezhi	0.4195181462	0.2683562072	1
UTD	0.4256348099	0.2414875653	2
sw3aterCS	0.4816965883	0.2818628091	2
Variantt	0.5382997068	0.2308213317	2
Teardrop	0.470943271	0.1505286582	3
hooplow	0.5019704083	0.3055773158	2
n1ghts_starry	0.4753301573	0.2080687592	2
TunaBear	0.4004433973	0.2734814129	1
RoyTheCyclops	0.468212803	0.3031190961	1
LAKottke	0.424619329	0.3269660498	2
MADDproductions	0.3856543203	0.3420299098	3
L375	0.4807426122	0.2979722134	1
Arpiyen	0.4441697898	0.3228068519	2
theCrazyColorBook	0.4931671698	0.2126231658	2
Jeelhu77	0.5576738114	0.3602272359	1
Jawline Jim	0.4779759372	0.2430414265	1
21Quantum	0.3925740835	0.3234161085	2
BeeBee	0.4756023463	0.1784255221	2
axn	0.4740078544	0.1546473461	2
Mr ABCDEFG	0.4512371068	0.2399511505	1
Amelia, Ameliorator of the Eighty-Three Skies	0.6625436677	0.2173812049	4
TreeCube	0.5354001701	0.2603640595	2
rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr	0.5876609345	0.2696878779	3
SmartExists	0.4786950751	0.2471829689	2
HexAmazon	0.4752029161	0.3552324988	2
Realspace	0.4866560077	0.3435702738	3
ThatOneCertainGuy	0.4165672408	0.1458526442	1
Rubber Band	0.5277757516	0.2211640419	2
Seth Yandrak	0.4295256307	0.2873649065	1
Captain Canada	0.462778961	0.253985392	1
Wise_Person	0.4831744827	0.1777695074	2
ShadowKing	0.6379515564	0.2218178761	1
Twyforce	0.4252742642	0.2091911203	2
RedSamurott	0.5842194565	0.2642775389	4
shapes	0.4336004572	0.2300696865	2
CodingPileOfDirt	0.4290330541	0.1782201048	3
Haapsalu	0.5733291564	0.3204916156	2
captking	0.474516161	0.3589750618	1
Z-Bean	0.3451373044	0.3558324236	2
notethanhobbes	0.44190675	0.3225619325	2
Matty the Valiant	0.4574562749	0.281128606	2
JackTheFlop	0.4860349229	0.2368810453	1
C.A.R.A.	0.4673237017	0.2189581916	1
Mawilite	0.4228984889	0.2462110049	1
FeldsparMk7	0.5376572704	0.3120406203	1
ViewerLikeU	0.4169747127	0.1292818573	2
DemonLoaf666	0.4553621047	0.2336829522	2
Graph Giraffe	0.6413831546	0.3076883061	3
Ace	0.4152289707	0.2416054013	1
Jaydi Kiwi	0.43509604	0.2799090659	2
NUTSMASHER8000	0.4119171158	0.2636679527	1
InteleonsInteleonsMoreInteleons	0.4682601004	0.2778197369	1
nimckel	0.6988027665	0.16858838	2
WoopDoo	0.69354182	0.2118229598	3
Steinop	0.5182440101	0.2588120888	2
LynxTheBookWolf	0.4054796802	0.2925795062	2
Shawstokes	0.4893731724	0.302309127	1
Some Guy	0.3980744612	0.3052841477	2
Em T. Katt	0.4622368699	0.2772525415	1
zmaj	0.5165794414	0.2489546216	1
Captain_Fred	0.6725261463	0.3214429481	1
Lythe Nova	0.3995772754	0.3310034626	2
markiplierZ	0.4113937226	0.2378399662	1
Match	0.4507840331	0.2375564442	3
Nick Whitestreak	0.6244400836	0.2410432513	5
Gravity	0.4491819723	0.2829694532	3
SamTheCookieLord	0.4560710902	0.3038245033	1
hexadeque	0.40532515	0.1249894584	2
Sbeve	0.4999524922	0.2486681176	2
Gaussian B.	0.5083519895	0.2613557064	2
Yunnan	0.5993246038	0.2318171926	2
Raptarr8	0.5854258078	0.3599170753	4
rcdr90	0.5221066137	0.3541961353	2
Baked Bacon	0.3871765276	0.2496719705	1
Melody Harmony	0.4374330918	0.2659527916	1
IAmSoGoodWithWords	0.4262862739	0.2792889091	1
nTEXTtospeech	0.4190564224	0.1690564508	2
ButterDNoodle	0.398311899	0.2207575343	1
skooptroop!	0.493354928	0.3325544944	1
h3nry_s71ckm1n	0.3294404684	0.2825628305	1
Diedrick Elliot Layton	0.4286844474	0.3469839515	2
2manyforks	0.649979074	0.2035981932	4
DualDuelist	0.4869337806	0.2950528991	2
WeeklyByeBye	0.4996048954	0.2055901967	2
Finniccle	0.4647363621	0.1989772922	2
Semi Colon	0.4394018843	0.2591386009	2
Fannys Hate	0.400753889	0.1816215173	2
TBAG	0.5444632142	0.265742114	2
goober	0.3825198455	0.270432031	2
pjgamer	0.4963784141	0.3088226449	2
Someone Somewhere	0.4189935156	0.1639119145	2
Snowspace	0.4113914785	0.2154222898	1
rganme	0.4023628223	0.1355261322	2
Emimoto	0.3773473836	0.2395126506	2
dreepleash	0.468660932	0.1364811366	3
carykh	0.5179881706	0.4313304319	3
Prism Star	0.3796778484	0.311717326	1
leftlaneopen	0.6330167314	0.228299501	4
ToffeeLime	0.51850233	0.3043117161	2
fonda1515	0.6786811066	0.242888244	3
Lemon_Loser	0.5353812907	0.3477650258	3
Aya_32125	0.4358348755	0.2279464645	2
vvg_lol	0.4540591631	0.1645601019	2
Mapleskie	0.6827253186	0.2113669955	3
Rósaviður	0.4556368108	0.2492376408	1
WWolla	0.3794316146	0.2161025181	2
GoldenCrafter35	0.4935298924	0.3749487487	2
Suit Quartz Dice	0.611237558	0.2474180203	4
epic person	0.494313007	0.3032906419	2
Chester A. Arthur	0.4371285134	0.2951752174	3
stef757	0.4534092968	0.2132936648	2
l3g4l1s3nucl34rb0mb5	0.4505932054	0.2046679552	2
Aesoppin	0.4825365343	0.2474016816	1
JessInReal	0.4277931136	0.2474040547	1
exxpired dye	0.6928947919	0.1172027686	2
animation biological	0.4081768642	0.2508019964	1
bleptical	0.4055342381	0.2295936043	2
Pumpkin Munchkin	0.4785479378	0.2422135086	1
Luni	0.4289945518	0.2072896209	2
shark7whale	0.3998908189	0.2480894391	1
ebk	0.531830302	0.2122523243	2
caragonkh	0.5839380262	0.252292036	3
GliderSpider	0.5243157325	0.2995780952	2
Allymote	0.3793036568	0.2686015041	2
Jay Ray	0.4103956754	0.3184675853	2
Flare Dare	0.5938186174	0.2150106633	4
The Silly Guy	0.4759179215	0.3029965133	2
Dilothenoob	0.4804420764	0.2785241648	1
Vengeful Glider	0.6764677799	0.1837825672	2
DylanSP	0.3901741939	0.2683780506	1
Bran	0.5105302687	0.2433987835	3
coolgamer707	0.3479288597	0.2605862917	3
indefpro	0.6036989078	0.1878002619	3
Double Bright Lights	0.4315278782	0.2911113663	1
JustAToadBB	0.4873850024	0.2580906288	2
Quagsire King	0.4173813961	0.1677704744	2
Digital Potion	0.3973347755	0.2381073717	2
Emerald Cherry	0.4546243666	0.2212717828	1
Zelo101	0.4251229397	0.2360882808	2
KingOfTheCold	0.4642345011	0.2629893718	1
HookahBoy	0.5233726793	0.3207579132	2
Morning Yam	0.3612226254	0.2138591687	2
PCM	0.4221018454	0.2534046881	1
daneeko	0.4152242099	0.2337784074	2
RedBreloom	0.3595025084	0.231428158	1
Galakktika	0.5331323618	0.316163518	1
amb2127	0.6425484486	0.2812096952	2
Funzo	0.3417216935	0.2135848684	2
glitchy	0.3963948623	0.1893285905	2
Polygon Puzzles	0.4711956533	0.2725203185	2
Spyraling Into Madness	0.4291518092	0.3299577321	2
DarkIron1124	0.427773269	0.1133240285	3
High Noon	0.4652955564	0.2458397088	2
MKWCore	0.3297401187	0.2667155535	2
anonymous00	0.4181258201	0.3580114686	3
Lemon blood	0.5334591183	0.3061493962	2
The Supervillain	0.5839107539	0.1861459911	3
pseudoCyan	0.46283068	0.2859140479	1
Lllllllllwith10ls	0.5315096887	0.2632919117	1
foxyq_	0.5227510712	0.2838515392	1
wingsw	0.3849918018	0.3094221986	1
Evilleafy	0.4414466902	0.1906598212	1
Jackson #	0.3698963852	0.206251041	1
Fublemit	0.3847963082	0.3003428288	2
LegitSi	0.4584766375	0.2525703536	3
HNBGamer	0.4049453833	0.2277060933	1
Onyx	0.6769763407	0.1958783426	3
minordill	0.5204918517	0.3083220331	2
Stanley's Chicken	0.6629463356	0.3081833823	3
sliar	0.4003946266	0.3296741498	1
DanDaMiniFig	0.4964401713	0.3569105454	1
levecito	0.446789471	0.3104876847	2
ToadMX	0.4464996872	0.3397437675	1
Adamanti	0.5924974226	0.3628070336	2
micro.wav	0.6309579302	0.209099518	3
HellLight	0.3848168076	0.149638782	2
Veilure	0.6289268406	0.2232613985	3
Lurksy	0.4830167528	0.3476224106	3
JacobAwesomeness	0.4133637563	0.251232716	2
Walle031106	0.4183727497	0.1375818931	3
DevDevDev	0.4566292862	0.2849924875	2
Glistering Gorges	0.4066374927	0.1615767643	1
LorFir2763	0.3987398574	0.2955242728	1
Zapphire	0.3933756759	0.08904606136	3
EmergencyBee33	0.4418881171	0.1561947286	2
JamesCallaghan329	0.423567437	0.1895038789	1
Ryother	0.3680618357	0.2586494232	2
Test Subjection	0.4483012928	0.3067737203	2
EnderCode050	0.3810816002	0.2871609243	1
Lily Skye	0.6105242409	0.1891393477	3
10:31 P.M. migraine/nausea; I'm okay	0.4817424801	0.225421364	2
Kasoku	0.4371313378	0.2706383679	1
MatrVincent	0.6067754234	0.2424698512	3
Patrick Star	0.4413240379	0.2558822741	2
Nino Eggies	0.4701939139	0.2779563916	2
Gravel	0.434108301	0.3241382959	2
TornadoAltar1	0.3669457352	0.2410623542	1
fidget boii	0.4653382402	0.2702587637	1
SadayuIG	0.430173568	0.2630937596	1
James123456789	0.3058691673	0.2625410177	1
Wayan Vistar	0.396160679	0.281032455	2
Aliendude321	0.4024839107	0.3576609641	2
MassimoZilla	0.3919611192	0.1918461816	2
SpookyJack!	0.4041577068	0.3271314838	1
Voyager II	0.4060799807	0.1910895503	3
aurohaze	0.3819440907	0.2432145799	1
Kanye West	0.3658987979	0.2570869883	1
Cetus	0.5707464936	0.3053445814	2
idklolhelpmedwaf	0.4092380308	0.2376272659	2
PotatOS	0.3193914834	0.2641045087	1
Quirky Burger	0.395242873	0.3234131427	1
BestKP	0.6205460217	0.1697186918	1
Im4ginative	0.6142159127	0.2037478719	3
PrinithPickles	0.5078999734	0.2799084767	1
Tfame	0.4932311854	0.3041015651	1
Calculovo	0.4349733785	0.1733775793	2
Potate Motate	0.4459217812	0.2743199862	1
DatMathBoi	0.4142167446	0.1249231051	2
Ladair	0.4393358093	0.1407256014	2
conder	0.5280854191	0.31722809	1
ConspicuousPiggy	0.5322053831	0.3040250414	1
Wet Paint Enterprises	0.4674023824	0.2440099962	2
Punch-Holer	0.3687128856	0.2903106098	1
jw5397	0.5937861532	0.2725751822	2
Electo	0.3715293759	0.1564614247	1
SophisticatedSnow	0.5557164392	0.2840683864	2
MarbleCyde	0.4386052064	0.2968229272	2
Espn Real (pronounced “es-pin real”)	0.4056497023	0.2411542104	1
Silverlyte	0.3975529889	0.2488323837	2
Nice Dream-Cream Sundays	0.3797981487	0.1669904279	2
DimensionEngi	0.3867306102	0.2536721782	1
Jacob The Brick Gamer 8	0.3771014725	0.2101181194	1
uosl!M	0.3384209621	0.2535427165	2
Evan Epic	0.4343354012	0.2112083209	3
Acidic Mothic	0.4524364309	0.2988035316	1
Nice Curtains	0.458046978	0.2909629313	2
dustox	0.7290280602	0.1991553891	2
Luna	0.3580777515	0.2951504211	1
CrispyChicken	0.3803832902	0.241431738	2
Cookie Ashley	0.3796720932	0.1820385526	1
Twoll	0.3662816236	0.222342593	1
Hiy Jony Sawy	0.3754579499	0.3522167915	1
The Exact Amount	0.4573078948	0.306469931	2
Wozzen196	0.4028354614	0.2988293811	1
Slurpaphy	0.3313954439	0.2018688139	1
redgreenandblue	0.5626362857	0.342637364	2
PIR	0.4164448015	0.3062359681	2
A Random EWOW Contestant	0.3413288811	0.2560525199	1
itsmearni	0.419862921	0.2426043383	2
DuyCool	0.3134547453	0.2163784244	1
Needle	0.4485197122	0.3002578284	1
Toastarena	0.3893556118	0.3045666339	1
Timvideo326	0.4294477248	0.2076425661	1
ArkzenoRay	0.434322672	0.2658668679	2
Grandle Jams	0.422304905	0.2551335196	1
æsc	0.6617377482	0.1932684532	3
Duck Master	0.4440038952	0.3469880771	3
TJEVERYDAY52	0.3967144483	0.3386977929	2
Azim9999	0.3511013228	0.2443483753	1
SilverElectron	0.3918111258	0.1871890871	2
Globey the Globe-ster	0.3512294462	0.1913653258	1
Anonymous Jargon	0.3856818424	0.2110150913	1
Eraser	0.4101075602	0.1412047601	3
LeonGato	0.3881562597	0.3205759992	1
blueJay	0.3842426986	0.2721552896	2
ShoveLo7	0.6382181128	0.12122602	2
BodieAnimates	0.3731387189	0.3174983887	2
ThunderBolt	0.4322965788	0.2534863991	1
Kittytelligence	0.4743355341	0.3303037573	1
TheSemiColon;	0.3250886049	0.3075223529	1
Tantusar	0.3567915704	0.08433662078	2
Armorty	0.4219861012	0.2477582669	2
Pearlescent June	0.3375889165	0.1972414504	2
Egg Yolk 87	0.3219889088	0.3285151088	2
Geographicdiscovery	0.3358491825	0.2067608729	1
Malowith	0.4998862242	0.2987648003	2
M4R1SS4_TH3_S1LLY	0.4237123665	0.3124606444	2
Cosmic Crow	0.6547185291	0.2509852049	3
realicraft	0.4423922554	0.3596193796	2
Chip	0.458584267	0.248927908	2
JriSv256	0.3722209511	0.3095522866	2
Ratatouille from Ratatouille	0.45563837	0.3504158329	2
lampishboi	0.3794214966	0.2155811076	1
Goosethemaster	0.3363008826	0.1798886978	1
Beanofan	0.5938277552	0.3063144433	3
FlingYourself	0.3944435901	0.22837236	1
Dessert Archon	0.4269836076	0.2589304862	1
Crimson Cloud	0.4177907776	0.3200471806	1
UnknownRager	0.4358807565	0.2647763956	1
human person	0.4100849427	0.2601504242	1
qywueirotp	0.320391527	0.2989193395	1
WowABrownCow!	0.3677043468	0.2264561364	1
Dolph	0.4734548169	0.2526004364	1
Ansul824	0.3915472765	0.320067949	1
bulbasaur-republic	0.3878652656	0.242564161	1
Gobbyleh	0.3989233977	0.2011901895	1
Elytherandom	0.4382419283	0.3293779994	2
2bstarman	0.3463382979	0.292589252	2
Azuran	0.4429428206	0.2530189949	2
KirbyMarioSunshine	0.3700605182	0.2095675882	2
Epikical	0.4691773843	0.3186125757	1
snail123O	0.4376900699	0.2804905883	1
6000000or6	0.4470537135	0.2365876596	2
Ostia	0.3620507213	0.1766704722	1
David	0.4408462614	0.3390141376	1
DiamondN1nja	0.4577474548	0.3492329308	1
GroundPound	0.6361817329	0.1015632615	2
Nabokos	0.3763786182	0.1859666658	2
R3versedP4ranoia	0.4310376196	0.2222454715	2
Uncrestables	0.3766099376	0.204456835	1
Flummarington	0.4286530883	0.2352795526	2
awepi	0.5515589491	0.293509485	1
pluey200	0.3525686102	0.210969104	1
ainmosni	0.4978438952	0.267075476	1
LightningKing	0.4720628819	0.3106478511	1
BeanutPutter	0.6105017509	0.2352237046	3
Harry Head	0.3686709008	0.2459807974	2
roblos24	0.4266933036	0.227256665	1
GreenMousePowerHouse	0.4755342331	0.3386992272	1
BoiledEggs	0.3040737055	0.2662993199	2
SillyScreeny	0.3944861512	0.3068760031	1
angerberry	0.3572940508	0.202761263	1
Craz B'dazz	0.5262282646	0.2830762784	2
a literal tree	0.4082263236	0.2739539659	1
Account_Alt	0.3739999153	0.2449878996	3
Valzone	0.3701164545	0.2431010665	2
Ceres Vestas	0.3962311529	0.2523816896	1
Sunlight Blight	0.5014116586	0.2985493574	2
EpiclyBlue	0.4618275942	0.2123814804	1
Kitty Likes Fire	0.5196722637	0.282011343	2
Goplu	0.4899455646	0.2662148676	1
Bluenaz	0.3848391394	0.2503346605	2
TheMissingPage	0.5936251195	0.2280466832	2
Tesseranker	0.4758670149	0.3402310076	3
LogansBurningShadow	0.3695594184	0.2613207858	1
Alsterocks	0.3622369999	0.1127327633	2
shrimp shrimp shrimp shrimp IV	0.3519563431	0.1146020543	1
StuckyDucky	0.6558274488	0.2487278256	3
Kyle Pokorski	0.4197813316	0.2235498581	1
Ferg	0.3961451053	0.2370283973	1
Nojus Boi	0.4139435098	0.1757693517	1
Urtson3	0.3919237092	0.2501964237	1
CatPhanta	0.4357061664	0.2210319393	1
SkyWish Tube	0.3609747963	0.2146072828	1
LiamLimeLarm	0.5434668491	0.3722899826	4
Rainzel	0.375378321	0.2453651538	2
SimplePoyo	0.3244936236	0.3084733198	2
Squishy Cherries On White Background	0.4089258884	0.3199714629	2
Clockfold Animate	0.357987453	0.2842090314	2
The Pizza Tower	0.403261443	0.2382830729	1
Burst Trigger	0.4601544235	0.3143919549	1
Geeky	0.5199457071	0.2739657675	3
Hypergon	0.3615225285	0.2438280828	1
gelfai	0.603349256	0.2948785846	2
BoxHead	0.3503968846	0.1283398681	1
anemiaxd	0.3662766803	0.2604158733	1
Live Launcher	0.3118743432	0.3335534101	1
LimeGreenTeknii	0.3588680027	0.2361155576	1
tje24	0.4036353969	0.2762924743	1
Pin	0.3896052707	0.2270268392	1
floolf	0.4174346531	0.2406746784	1
Tacoman Anti	0.3292723174	0.2052800932	1
SubaruForester	0.3486067601	0.1118924166	1
Just Minus	0.3644163905	0.2944780902	2
TheGoose	0.4475075025	0.3200953615	1
SuperLimeSlime	0.4027362048	0.2700577105	1
Buoy	0.3358125711	0.2833687264	1
KiraKiru	0.5983782991	0.2559006102	2
Cyan_Copper	0.3930646654	0.3127001547	2
